# Rime user dictionary
#@/db_name	luna_pinyin.userdb
#@/db_type	userdb
#@/rime_version	1.2.9
#@/tick	9734
#@/user_id	xgh-macpro
shou ge 	首個	c=1 d=2.90984e-07 t=9734
shou ji 	手機	c=5 d=0.726582 t=9734
shou ji hao 	手機號	c=1 d=0.00171216 t=9734
shou ji shang 	手機上	c=1 d=4.30889e-08 t=9734
shou quan 	授權	c=1 d=5.0959e-11 t=9734
shou rou 	瘦肉	c=1 d=9.54341e-10 t=9734
shou shi 	手勢	c=1 d=0.00524752 t=9734
shou yi 	收益	c=2 d=0.0212797 t=9734
shu 	數	c=12 d=0.00349337 t=9734
shu 	書	c=5 d=0.00527382 t=9734
shu 	樹	c=0 d=1.61783e-06 t=9734
shu 	熟	c=1 d=5.13208e-06 t=9734
shu 	輸	c=1 d=1.09529e-12 t=9734
shu biao 	鼠標	c=1 d=1.11415e-07 t=9734
shu cheng 	書城	c=1 d=0.060205 t=9734
shu dian 	書店	c=1 d=0.0608101 t=9734
shu ju 	數據	c=17 d=0.0485309 t=9734
shu ju jie gou 	數據結構	c=1 d=0.0720785 t=9734
shu ju ku 	數據庫	c=4 d=0.142402 t=9734
shu qian 	書籤	c=4 d=4.51274e-07 t=9734
shu ru 	輸入	c=11 d=0.000926347 t=9734
shu ru fa 	輸入法	c=3 d=2.15109e-05 t=9734
shu ru yuan 	輸入源	c=2 d=2.51948e-07 t=9734
shu xing 	屬性	c=4 d=0.744531 t=9734
shu xu guan 	鼠鬚管	c=8 d=1.90388 t=9734
shu xue 	數學	c=1 d=1.30814e-13 t=9734
shu zhi 	數值	c=1 d=5.40825e-05 t=9734
shu zi 	數字	c=1 d=0.000356206 t=9734
shu zu 	數組	c=10 d=4.65368e-07 t=9734
shua 	刷	c=6 d=0.301194 t=9734
shuai 	帥	c=5 d=0.0023344 t=9734
shuan 	栓	c=4 d=0.000900778 t=9734
shuang 	爽	c=6 d=0.000630362 t=9734
shuang dai 	爽呆	c=1 d=9.92953e-06 t=9734
shuang jian 	雙肩	c=0 d=2.64109e-15 t=9734
shuang jian bao 	雙肩包	c=1 d=2.65433e-14 t=9734
shuang jing du 	雙精度	c=6 d=0.000485186 t=9734
shuang le 	爽了	c=1 d=1.4854e-08 t=9734
shuang pin 	雙拼	c=9 d=9.18115e-05 t=9734
shuang xiu 	雙休	c=2 d=0.0661654 t=9734
shui 	水	c=1 d=0.00186406 t=9734
shui 	睡	c=1 d=6.00803e-07 t=9734
shui 	誰	c=4 d=0.000259478 t=9734
shui biao 	水錶	c=1 d=3.0754e-11 t=9734
shui long tou 	水龍頭	c=1 d=0.0181334 t=9734
shui ping 	水平	c=1 d=3.61651e-06 t=9734
shui qun 	水羣	c=1 d=0.00191125 t=9734
shun 	順	c=4 d=0.00063327 t=9734
shun dai 	順帶	c=1 d=0.0186856 t=9734
shun xu 	順序	c=5 d=5.32143e-07 t=9734
shuo 	說	c=28 d=0.340024 t=9734
shuo bu qing chu 	說不清楚	c=1 d=4.8725e-13 t=9734
shuo de 	說的	c=3 d=0.0652193 t=9734
shuo hua 	說話	c=1 d=2.25488e-07 t=9734
shuo le 	說了	c=2 d=1.7145e-10 t=9734
shuo ming 	說明	c=10 d=0.015214 t=9734
shuo qing chu 	說清楚	c=1 d=5.17115e-07 t=9734
shuo wo 	說我	c=1 d=2.36437e-06 t=9734
si 	四	c=11 d=0.0530016 t=9734
si 	斯	c=1 d=1.16243e-06 t=9734
si 	死	c=2 d=0.0407622 t=9734
si huo 	死活	c=1 d=4.10866e-07 t=9734
si huo 	私活	c=2 d=7.60343e-05 t=9734
si ke 	斯科	c=0 d=1.03365e-08 t=9734
si ke lin 	斯科林	c=1 d=1.03883e-07 t=9734
si kuai 	四塊	c=1 d=9.44845e-10 t=9734
si lin 	斯林	c=0 d=1.05453e-08 t=9734
si lu 	思路	c=1 d=0.0031042 t=9734
si she wu ru 	四捨五入	c=1 d=4.89359e-05 t=9734
si suo 	死鎖	c=1 d=7.12134e-07 t=9734
si wang 	死亡	c=1 d=7.35596e-06 t=9734
si wei 	思維	c=1 d=1.09757e-07 t=9734
si wei dao tu 	思維導圖	c=5 d=5.98137e-07 t=9734
si xiang 	思想	c=1 d=3.13753e-11 t=9734
si you 	私有	c=6 d=0.0169538 t=9734
song 	送	c=7 d=0.376341 t=9734
song fen 	送分	c=0 d=2.83114e-09 t=9734
song fen ti 	送分題	c=1 d=2.84533e-08 t=9734
sou 	搜	c=10 d=0.426993 t=9734
sou dao 	搜到	c=2 d=0.0497936 t=9734
sou suo 	搜索	c=1 d=6.55685e-06 t=9734
su 	素	c=5 d=0.00135932 t=9734
su bo er 	蘇泊爾	c=1 d=7.96861e-06 t=9734
su cai 	素材	c=1 d=0.918512 t=9734
su du 	速度	c=4 d=0.000978001 t=9734
su she 	宿舍	c=1 d=4.95809e-12 t=9734
suan 	算	c=5 d=0.000905293 t=9734
suan chu 	算出	c=1 d=2.91132e-13 t=9734
suan fa 	算法	c=3 d=0.0600113 t=9734
suan fa dao lun 	算法導論	c=1 d=9.80532e-05 t=9734
suan le 	算了	c=2 d=0.112478 t=9734
suan lu 	算路	c=1 d=0.00704808 t=9734
sui 	歲	c=1 d=0.238115 t=9734
sui 	隨	c=4 d=0.000530947 t=9734
sui bian 	隨便	c=2 d=0.135464 t=9734
sui han 	歲寒	c=3 d=2.20265e-05 t=9734
sui ran 	雖然	c=3 d=0.00287258 t=9734
sui ran ka 	雖然卡	c=1 d=0.0288686 t=9734
sun 	孫	c=4 d=0.000442586 t=9734
suo 	所	c=4 d=0.00047644 t=9734
suo ni 	索尼	c=1 d=0.165299 t=9734
suo xue 	所學	c=2 d=0.00544299 t=9734
suo yi 	所以	c=19 d=0.0995821 t=9734
suo yin 	索引	c=1 d=0.0128424 t=9734
suo you 	所有	c=4 d=0.0393602 t=9734
ta 	他	c=36 d=1.17964 t=9734
ta 	她	c=1 d=1.88799e-06 t=9734
ta 	它	c=6 d=4.60747e-06 t=9734
ta men 	他們	c=5 d=0.000283046 t=9734
tai 	台	c=2 d=0.0356146 t=9734
tai 	太	c=13 d=0.343979 t=9734
tai da 	太大	c=1 d=8.27663e-11 t=9734
tai duo 	太多	c=1 d=0.438235 t=9734
tai duo le 	太多了	c=1 d=0.00188279 t=9734
tai gui 	太貴	c=1 d=0.150318 t=9734
tai ka 	太卡	c=0 d=0.00269169 t=9734
tai ka le 	太卡了	c=1 d=0.0270519 t=9734
tai lan 	太懶	c=1 d=0.00245409 t=9734
tai man 	太慢	c=1 d=0.0129068 t=9734
tai shuang 	太爽	c=1 d=0.458406 t=9734
tai xiao 	太小	c=1 d=0.0391639 t=9734
tan 	談	c=5 d=0.000558247 t=9734
tan chuang 	彈窗	c=1 d=1.18325e-09 t=9734
tang 	糖	c=4 d=0.000575249 t=9734
tang qiao 	唐巧	c=4 d=0.00054485 t=9734
tao 	逃	c=4 d=0.000510985 t=9734
tao bao 	淘寶	c=2 d=0.0629837 t=9734
tao bao dian 	淘寶店	c=1 d=0.111359 t=9734
tao lun 	討論	c=15 d=2.60027e-06 t=9734
te bie 	特別	c=1 d=8.61587e-13 t=9734
te gong 	特工	c=2 d=5.44219e-07 t=9734
te gong dui 	特工隊	c=1 d=2.68611e-07 t=9734
te gong dui 	特攻隊	c=1 d=2.59373e-07 t=9734
te me 	特麼	c=2 d=0.0672055 t=9734
te shu 	特殊	c=1 d=8.21129e-06 t=9734
te xing 	特性	c=4 d=0.00113225 t=9734
te yi 	特意	c=1 d=4.94361e-07 t=9734
tei 	忒	c=1 d=3.63588e-10 t=9734
teng 	疼	c=4 d=0.000572379 t=9734
teng xun 	騰訊	c=2 d=4.21267e-07 t=9734
ti 	提	c=2 d=7.15704e-07 t=9734
ti 	題	c=6 d=0.00135255 t=9734
ti cheng 	提成	c=1 d=0.0231676 t=9734
ti dai 	替代	c=3 d=0.00295836 t=9734
ti gan 	體感	c=2 d=0.551892 t=9734
ti gan you xi 	體感遊戲	c=1 d=0.26982 t=9734
ti gao 	提高	c=3 d=0.000223746 t=9734
ti ge 	提個	c=1 d=6.37845e-05 t=9734
ti gong 	提供	c=3 d=0.0769192 t=9734
ti huan 	替換	c=1 d=0.83527 t=9734
ti hui 	體會	c=1 d=8.19428e-11 t=9734
ti jiao 	提交	c=4 d=0.0407919 t=9734
ti ni 	替你	c=1 d=0.025223 t=9734
ti qian 	提前	c=2 d=0.00318278 t=9734
ti shi 	提示	c=1 d=4.50876e-12 t=9734
ti xi 	體系	c=1 d=3.90827e-07 t=9734
ti xian 	提現	c=1 d=0.000982908 t=9734
ti xing 	提醒	c=2 d=0.00577048 t=9734
tian 	天	c=5 d=0.000503992 t=9734
tian jia 	添加	c=4 d=0.873716 t=9734
tian tang 	天堂	c=2 d=0.163987 t=9734
tian tian 	天天	c=2 d=0.513922 t=9734
tian ya 	天涯	c=1 d=2.80297e-08 t=9734
tian yi 	天意	c=0 d=7.84998e-07 t=9734
tiao 	條	c=6 d=0.000561045 t=9734
tiao 	調	c=2 d=2.50057e-05 t=9734
tiao 	跳	c=2 d=1.22218e-09 t=9734
tiao cao 	跳槽	c=2 d=1.41132e-05 t=9734
tiao jian 	條件	c=4 d=0.0133024 t=9734
tiao kuan 	條款	c=1 d=3.29671e-05 t=9734
tiao shi 	調試	c=7 d=0.00123106 t=9734
tiao xin 	調薪	c=2 d=2.45073e-05 t=9734
tiao xiu 	調休	c=1 d=0.00136719 t=9734
tiao zhan 	挑戰	c=4 d=0.929515 t=9734
tiao zhuan 	跳轉	c=2 d=0.0558548 t=9734
tie 	鐵	c=4 d=0.000655918 t=9734
tie mo 	貼膜	c=1 d=1.04909e-05 t=9734
tie xin 	貼心	c=1 d=5.49372e-13 t=9734
ting 	聽	c=1 d=3.62711e-11 t=9734
ting ge 	停格	c=1 d=0.574072 t=9734
ting hao yong 	挺好用	c=1 d=5.10822e-10 t=9734
ting huo 	挺火	c=1 d=1.45574e-06 t=9734
ting shuo 	聽說	c=0 d=0.0290835 t=9734
tong 	同	c=3 d=0.0177743 t=9734
tong 	痛	c=4 d=0.000707421 t=9734
tong ban 	同班	c=1 d=8.10998e-07 t=9734
tong chang 	通常	c=2 d=0.00253158 t=9734
tong guo 	通過	c=8 d=0.16006 t=9734
tong hang 	同行	c=1 d=0.00184551 t=9734
tong hao 	同好	c=1 d=0.00316691 t=9734
tong shi 	同事	c=3 d=0.028297 t=9734
tong shi 	同時	c=4 d=0.109142 t=9734
tong tong 	統統	c=1 d=7.59961e-07 t=9734
tong xin 	通信	c=1 d=1.20093e-07 t=9734
tong xue 	同學	c=2 d=1.45713e-06 t=9734
tong xun 	通訊	c=2 d=2.41213e-06 t=9734
tong yang 	同樣	c=3 d=0.000221528 t=9734
tong yi ge 	同一個	c=3 d=4.76026e-11 t=9734
tong zhi 	同志	c=1 d=3.25604e-06 t=9734
tong zhi 	通知	c=3 d=1.79264e-09 t=9734
tou 	偷	c=1 d=5.78936e-12 t=9734
tou 	投	c=2 d=2.61405e-08 t=9734
tou 	頭	c=4 d=0.000457576 t=9734
tou nao 	頭腦	c=4 d=1.04027e-06 t=9734
tou pai 	偷拍	c=1 d=5.87685e-12 t=9734
tou tao bao li 	投桃報李	c=3 d=0.932393 t=9734
tou tou 	偷偷	c=2 d=1.2405e-06 t=9734
tou wen jian 	頭文件	c=3 d=1.56853 t=9734
tou xiang 	頭像	c=2 d=0.0018363 t=9734
tou zi 	投資	c=1 d=6.06944e-09 t=9734
tu 	圖	c=7 d=0.452257 t=9734
tu biao 	圖標	c=2 d=0.089203 t=9734
tu chuang 	圖牀	c=1 d=0.0196437 t=9734
tu hao 	土豪	c=4 d=1.51254e-06 t=9734
tu jie 	圖解	c=1 d=0.0739031 t=9734
tu jing 	途徑	c=3 d=0.0103494 t=9734
tu pian 	圖片	c=7 d=0.886921 t=9734
tu shu 	圖書	c=1 d=0.063609 t=9734
tu xiang 	圖像	c=1 d=0.631284 t=9734
tu yang 	圖樣	c=1 d=3.0448e-11 t=9734
tuan 	團	c=4 d=0.000966091 t=9734
tui 	退	c=5 d=0.0244775 t=9734
tui chu 	推出	c=1 d=5.81739e-10 t=9734
tui chu 	退出	c=2 d=0.00440819 t=9734
tui duan 	推斷	c=1 d=5.99353e-08 t=9734
tui jian 	推薦	c=4 d=0.024139 t=9734
tui jie 	推介	c=1 d=0.182684 t=9734
tui le 	退了	c=1 d=0.022937 t=9734
tui song 	推送	c=0 d=0.000193045 t=9734
tun 	吞	c=4 d=0.000474063 t=9734
tuo 	拖	c=5 d=0.000508437 t=9734
tuo dan 	脫單	c=1 d=1.6371e-05 t=9734
tuo guan 	託管	c=1 d=4.60861e-05 t=9734
tuo le 	拖了	c=1 d=3.04428e-09 t=9734
tuo li 	脫離	c=1 d=0.224249 t=9734
tuo yan 	拖延	c=1 d=0.00215493 t=9734
wa 	哇	c=6 d=0.0693346 t=9734
wa jue 	挖掘	c=2 d=0.0764013 t=9734
wa keng 	挖坑	c=1 d=0.0531307 t=9734
wai 	外	c=4 d=0.000513547 t=9734
wai bao 	外包	c=3 d=3.8107e-08 t=9734
wai bu 	外部	c=1 d=0.56836 t=9734
wai guan 	外觀	c=1 d=7.96997e-08 t=9734
wai kuai 	外快	c=1 d=3.36331e-05 t=9734
wan 	完	c=4 d=0.00201967 t=9734
wan 	玩	c=16 d=1.40358 t=9734
wan 	萬	c=1 d=8.11136e-09 t=9734
wan cheng 	完成	c=4 d=0.0308042 t=9734
wan he 	萬壑	c=0 d=7.84998e-07 t=9734
wan he tian yi 	萬壑天意	c=1 d=7.88932e-06 t=9734
wan hui 	晚會	c=1 d=0.878096 t=9734
wan jie bu bao 	晚節不保	c=1 d=1.33044e-06 t=9734
wan le 	完了	c=2 d=1.3287e-06 t=9734
wan le 	彎了	c=1 d=6.33564e-14 t=9734
wan li 	萬里	c=0 d=9.58635e-05 t=9734
wan mei 	完美	c=1 d=3.32407e-14 t=9734
wan quan 	完全	c=4 d=0.181772 t=9734
wan wan 	玩玩	c=1 d=0.000623601 t=9734
wan wan 	萬萬	c=0 d=7.92887e-07 t=9734
wan wan mei xiang dao 	萬萬沒想到	c=2 d=1.59771e-05 t=9734
wan yi 	玩意	c=1 d=0.141564 t=9734
wang 	忘	c=0 d=0.000394621 t=9734
wang 	旺	c=1 d=1.52642e-05 t=9734
wang 	網	c=5 d=0.48387 t=9734
wang ba 	網吧	c=1 d=3.58236e-12 t=9734
wang de 	忘得	c=1 d=2.49848e-08 t=9734
wang hou 	往後	c=2 d=2.3448e-13 t=9734
wang le 	忘了	c=3 d=0.394554 t=9734
wang le wo 	忘了我	c=1 d=1.58569e-12 t=9734
wang luo 	網絡	c=6 d=0.0713927 t=9734
wang shang 	往上	c=1 d=1.33757e-10 t=9734
wang shang 	網上	c=4 d=0.0605079 t=9734
wang su 	網速	c=1 d=3.49391e-12 t=9734
wang tong 	網通	c=1 d=3.52902e-12 t=9734
wang xia 	往下	c=2 d=0.00304273 t=9734
wang ye 	網頁	c=5 d=0.00941078 t=9734
wang yi 	網易	c=1 d=1.0366e-07 t=9734
wang yi yun 	網易雲	c=1 d=1.06513e-07 t=9734
wang you 	忘憂	c=0 d=0.000396599 t=9734
wang zhan 	網站	c=3 d=0.430999 t=9734
wang zhi 	網址	c=1 d=0.00159641 t=9734
wang zi 	王子	c=1 d=1.59695e-07 t=9734
wei 	位	c=23 d=0.0712093 t=9734
wei 	巍	c=1 d=6.1484e-14 t=9734
wei 	微	c=1 d=6.69045e-08 t=9734
wei 	未	c=1 d=0.000394621 t=9734
wei 	爲	c=17 d=0.841757 t=9734
wei bei wei gan wang you 	位卑未敢忘憂	c=1 d=0.00398587 t=9734
wei bei wei gan wang you guo 	未卑未敢忘憂國	c=1 d=0.00396599 t=9734
wei du 	唯獨	c=1 d=4.65572e-07 t=9734
wei du 	未讀	c=1 d=0.0116786 t=9734
wei gan 	未敢	c=0 d=0.000791219 t=9734
wei he 	爲何	c=1 d=0.000188766 t=9734
wei le 	爲了	c=5 d=0.547707 t=9734
wei neng 	未能	c=2 d=0.0225094 t=9734
wei pin hui 	唯品會	c=3 d=2.4305e-07 t=9734
wei sha 	爲啥	c=3 d=0.000434904 t=9734
wei shang 	微商	c=1 d=0.0434998 t=9734
wei shen 	爲什	c=1 d=1.74794e-11 t=9734
wei shen me 	爲什麼	c=6 d=0.1692 t=9734
wei shu 	位數	c=2 d=0.000419414 t=9734
wei shu 	尾數	c=5 d=0.000407119 t=9734
wei tu 	危途	c=2 d=1.6671e-05 t=9734
wei xian 	危險	c=2 d=0.0599047 t=9734
wei xin 	微信	c=11 d=0.0268254 t=9734
wei xin hao 	微信號	c=1 d=3.02077e-06 t=9734
wei yue jin 	違約金	c=1 d=1.08104e-05 t=9734
wei zhi 	位置	c=5 d=0.0110536 t=9734
wen 	問	c=14 d=0.332874 t=9734
wen bu wen 	問不問	c=1 d=2.83211e-12 t=9734
wen dang 	文檔	c=3 d=0.055299 t=9734
wen guo 	問過	c=1 d=2.37743e-12 t=9734
wen jian 	文件	c=14 d=1.13773 t=9734
wen jian jia 	文件夾	c=2 d=0.00140179 t=9734
wen ti 	問題	c=16 d=0.588055 t=9734
wen wen 	問問	c=1 d=1.99507e-08 t=9734
wen wo 	問我	c=0 d=5.03045e-07 t=9734
wen zhang 	文章	c=1 d=4.82401e-13 t=9734
wo 	我	c=117 d=1.91607 t=9734
wo ai 	我愛	c=1 d=3.33903e-08 t=9734
wo ba 	我把	c=1 d=0.000889368 t=9734
wo cai 	我猜	c=1 d=0.357007 t=9734
wo cao 	臥槽	c=7 d=0.0054425 t=9734
wo de 	我的	c=11 d=0.997614 t=9734
wo deng 	我等	c=1 d=2.57413e-06 t=9734
wo dou 	我都	c=1 d=0.519442 t=9734
wo he 	我和	c=1 d=0.0173355 t=9734
wo ji de 	我記得	c=2 d=0.00423234 t=9734
wo jiao 	我叫	c=1 d=7.2103e-06 t=9734
wo jiao bai xiao fei 	我叫白小飛	c=1 d=2.83259e-14 t=9734
wo jue de 	我覺得	c=3 d=1.80491e-06 t=9734
wo kan 	我看	c=1 d=1.21593e-06 t=9734
wo men 	我們	c=30 d=0.499048 t=9734
wo ri 	我日	c=1 d=0.00615802 t=9734
wo shi 	我是	c=1 d=0.324652 t=9734
wo ti jiao 	我提交	c=1 d=4.87001e-07 t=9734
wo zhe li 	我這裏	c=1 d=5.10996e-14 t=9734
wu 	五	c=5 d=0.00213928 t=9734
wu 	污	c=1 d=0.305746 t=9734
wu 	無	c=1 d=0.0211736 t=9734
wu 	誤	c=5 d=0.0237541 t=9734
wu er kai xi 	吾爾開希	c=1 d=0.960789 t=9734
wu fa 	無法	c=6 d=0.16792 t=9734
wu fa qie huan 	無法切換	c=1 d=0.904837 t=9734
wu he zhi zhong 	烏合之衆	c=2 d=0.0703937 t=9734
wu hui 	誤會	c=1 d=5.51844e-07 t=9734
wu liao 	無聊	c=5 d=0.122373 t=9734
wu liu 	物流	c=1 d=0.0837432 t=9734
wu lun 	無論	c=1 d=3.40822e-14 t=9734
wu xian 	無線	c=1 d=1.47774e-06 t=9734
wu xiao 	無效	c=1 d=9.23431e-05 t=9734
wu yi jian 	無意間	c=1 d=0.00120654 t=9734
xi 	西	c=5 d=0.00138678 t=9734
xi che 	洗車	c=6 d=0.034924 t=9734
xi che dian 	洗車店	c=3 d=0.0314973 t=9734
xi che fu wu 	洗車服務	c=1 d=0.00477195 t=9734
xi che hang 	洗車行	c=2 d=0.0187273 t=9734
xi guan 	習慣	c=1 d=5.45314e-14 t=9734
xi huan 	喜歡	c=3 d=0.628658 t=9734
xi li 	西里	c=1 d=1.73863e-07 t=9734
xi lie 	系列	c=1 d=0.467666 t=9734
xi ma la ya 	喜馬拉雅	c=1 d=0.860708 t=9734
xi neng 	西能	c=1 d=0.0107269 t=9734
xi qu 	吸取	c=1 d=9.73289e-06 t=9734
xi tong 	系統	c=7 d=0.000256266 t=9734
xi xi li 	西西里	c=1 d=0.0812683 t=9734
xi ya 	西亞	c=0 d=0.00254765 t=9734
xi yin 	吸引	c=2 d=0.227637 t=9734
xi yin li 	吸引力	c=1 d=0.247833 t=9734
xi you 	稀有	c=1 d=1.34381e-06 t=9734
xia 	下	c=13 d=0.00507573 t=9734
xia 	夏	c=11 d=0.67327 t=9734
xia ban 	下班	c=4 d=0.0375311 t=9734
xia die 	下跌	c=1 d=7.08703e-09 t=9734
xia dong 	夏冬	c=1 d=7.93022e-08 t=9734
xia guang hua 	夏光華	c=1 d=0.0773047 t=9734
xia jiang 	下降	c=1 d=0.0106202 t=9734
xia lai 	下來	c=2 d=0.000734599 t=9734
xia si 	夏四	c=2 d=0.00249929 t=9734
xia wu 	下午	c=2 d=0.694196 t=9734
xia xia 	下下	c=0 d=6.36198e-05 t=9734
xia xia lai 	下下來	c=1 d=0.000639387 t=9734
xia xue 	下雪	c=1 d=0.00748391 t=9734
xia yi bu 	下一步	c=1 d=0.000934966 t=9734
xia yi ge 	下一個	c=1 d=1.95052e-07 t=9734
xia zai 	下載	c=5 d=0.647264 t=9734
xia zhe 	嚇着	c=1 d=2.36437e-06 t=9734
xia zong shang 	夏宗尚	c=1 d=3.53636e-07 t=9734
xian 	先	c=19 d=0.206558 t=9734
xian 	閒	c=4 d=0.0675424 t=9734
xian ba 	先把	c=1 d=7.52783e-13 t=9734
xian bu xia lai 	閒不下來	c=1 d=0.0393602 t=9734
xian cai 	鹹菜	c=1 d=1.0083e-09 t=9734
xian cheng 	線程	c=9 d=1.21717e-06 t=9734
xian de 	閒的	c=0 d=1.84231e-13 t=9734
xian de dan teng 	閒的蛋疼	c=2 d=2.15788e-09 t=9734
xian hou 	先後	c=1 d=6.39605e-08 t=9734
xian lu 	線路	c=1 d=0.010358 t=9734
xian mu 	羨慕	c=5 d=8.12104e-05 t=9734
xian shi 	現實	c=3 d=1.02248e-12 t=9734
xian shi 	顯示	c=4 d=0.923141 t=9734
xian shi qi 	顯示器	c=2 d=0.329465 t=9734
xian wo keng 	嫌我坑	c=1 d=7.42988e-06 t=9734
xian xiang 	現象	c=1 d=6.38062e-09 t=9734
xian you 	現有	c=1 d=0.00257991 t=9734
xian zai 	現在	c=30 d=0.105904 t=9734
xian zhi 	限制	c=3 d=0.00440507 t=9734
xiang 	像	c=1 d=7.32425e-14 t=9734
xiang 	向	c=1 d=1.95524e-06 t=9734
xiang 	想	c=11 d=0.0416303 t=9734
xiang 	相	c=2 d=9.44684e-08 t=9734
xiang 	項	c=1 d=7.03347e-08 t=9734
xiang bi 	相比	c=1 d=3.95777e-08 t=9734
xiang deng 	相等	c=1 d=0.00509243 t=9734
xiang dui 	相對	c=2 d=0.139457 t=9734
xiang guan 	相關	c=3 d=0.0155073 t=9734
xiang guo 	想過	c=1 d=1.5383e-08 t=9734
xiang mei zi 	想妹子	c=1 d=0.0475963 t=9734
xiang mu 	項目	c=12 d=0.455108 t=9734
xiang qi lai 	想起來	c=1 d=2.01095e-13 t=9734
xiang qing 	詳情	c=1 d=6.8256e-08 t=9734
xiang rui 	祥瑞	c=1 d=0.0257325 t=9734
xiang shang 	向上	c=1 d=2.08152e-07 t=9734
xiang tong 	相同	c=2 d=0.677274 t=9734
xiang xiang 	想想	c=1 d=0.0303487 t=9734
xiang yao 	想要	c=1 d=0.00207043 t=9734
xiang ying 	響應	c=0 d=0.00930145 t=9734
xiang ying lian 	響應鏈	c=1 d=0.0934807 t=9734
xiang zhi dao 	想知道	c=1 d=2.07078e-05 t=9734
xiao 	小	c=7 d=0.020619 t=9734
xiao ba wang 	小霸王	c=3 d=0.664857 t=9734
xiao bai 	小白	c=1 d=0.00197932 t=9734
xiao chu 	消除	c=1 d=2.17732e-07 t=9734
xiao de 	小的	c=1 d=0.0250972 t=9734
xiao fang 	小芳	c=2 d=2.20113e-06 t=9734
xiao gong 	小工	c=0 d=6.82677e-11 t=9734
xiao gong neng 	小工能	c=1 d=6.86098e-10 t=9734
xiao guo 	效果	c=1 d=0.463013 t=9734
xiao hai 	小孩	c=2 d=0.380354 t=9734
xiao hai zi 	小孩子	c=3 d=0.938284 t=9734
xiao hao 	消耗	c=1 d=0.00458484 t=9734
xiao he 	小鶴	c=6 d=6.06193e-05 t=9734
xiao he shuang pin 	小鶴雙拼	c=2 d=1.80147e-05 t=9734
xiao hui 	銷毀	c=1 d=1.81896e-09 t=9734
xiao huo zi 	小夥子	c=1 d=0.0605068 t=9734
xiao li zi 	小李子	c=2 d=0.000141103 t=9734
xiao lv 	效率	c=2 d=2.2149e-12 t=9734
xiao peng you 	小朋友	c=1 d=0.398519 t=9734
xiao qu 	小區	c=1 d=9.785e-10 t=9734
xiao sa 	瀟灑	c=1 d=8.65611e-09 t=9734
xiao shi 	小時	c=1 d=0.355226 t=9734
xiao shou 	銷售	c=2 d=0.0209916 t=9734
xiao shu dian 	小數點	c=1 d=1.86564e-13 t=9734
xiao wang zi 	小王子	c=1 d=1.60495e-07 t=9734
xiao xi 	消息	c=3 d=0.0117391 t=9734
xiao xin 	小心	c=1 d=6.57606e-11 t=9734
xiao xue 	小學	c=4 d=0.00956161 t=9734
xie 	些	c=1 d=0.00353515 t=9734
xie 	寫	c=23 d=0.452701 t=9734
xie bu chu 	寫不出	c=0 d=9.4713e-10 t=9734
xie bu chu lai 	寫不出來	c=1 d=9.51877e-09 t=9734
xie de 	寫的	c=3 d=0.015219 t=9734
xie diao 	卸掉	c=1 d=1.63766e-09 t=9734
xie gei 	寫給	c=1 d=0.000242381 t=9734
xie lou 	泄漏	c=1 d=7.58127e-08 t=9734
xie ti 	斜體	c=1 d=0.000122182 t=9734
xie yi 	協議	c=4 d=0.0480747 t=9734
xie zai 	卸載	c=1 d=1.52694e-09 t=9734
xin 	心	c=2 d=0.0048963 t=9734
xin 	新	c=13 d=0.532399 t=9734
xin ban ben 	新版本	c=2 d=0.0233024 t=9734
xin cun 	新村	c=0 d=0.0606531 t=9734
xin hui 	新會	c=1 d=2.93349e-14 t=9734
xin jian 	新建	c=3 d=1.60169e-08 t=9734
xin lei 	心累	c=2 d=0.481909 t=9734
xin mo kuai 	新模塊	c=1 d=0.396532 t=9734
xin nian 	新年	c=4 d=0.980499 t=9734
xin shou 	新手	c=1 d=6.33133e-06 t=9734
xin sui 	心碎	c=1 d=0.000278804 t=9734
xin wen 	新聞	c=1 d=3.28194e-11 t=9734
xin wen jian 	新文件	c=1 d=0.00900477 t=9734
xin xi 	信息	c=6 d=0.0142642 t=9734
xin xu qiu 	新需求	c=1 d=3.5651e-14 t=9734
xin zeng 	新增	c=3 d=0.00105701 t=9734
xing 	姓	c=1 d=0.00130051 t=9734
xing 	性	c=2 d=0.00147367 t=9734
xing 	星	c=2 d=0.0225541 t=9734
xing 	行	c=5 d=0.0872092 t=9734
xing bu xing 	行不行	c=2 d=0.00465413 t=9734
xing le 	行了	c=7 d=0.192564 t=9734
xing le ma 	行了嗎	c=1 d=0.0127147 t=9734
xing ming 	姓名	c=1 d=0.00128115 t=9734
xing neng 	性能	c=2 d=0.0269169 t=9734
xing qiu 	星球	c=2 d=0.826959 t=9734
xing qu 	興趣	c=3 d=0.00222055 t=9734
xing wei 	行爲	c=2 d=1.31408e-07 t=9734
xing xing 	星星	c=1 d=1.30273e-06 t=9734
xing xing xiao xue 	星星小學	c=1 d=1.17411e-06 t=9734
xiong 	熊	c=4 d=0.000980694 t=9734
xiu 	修	c=5 d=0.000899794 t=9734
xiu gai 	修改	c=7 d=0.114304 t=9734
xiu gai guo 	修改過	c=1 d=0.548812 t=9734
xiu lian 	修煉	c=1 d=2.3939e-05 t=9734
xiu mian 	休眠	c=1 d=1.36765e-07 t=9734
xiu shi 	修飾	c=1 d=0.524663 t=9734
xiu xi 	休息	c=0 d=0.0034562 t=9734
